tags_FUN,tags_WIN,spell_FUN,spell_WIN,speed_share_FUN,win_stuck_frac,plausible,fun_gt_win,set,AROUSAL_DECAY_RATE,AROUSAL_RESTORATION_SWITCH,AROUSAL_RESTORATION_TAGGER,SOFTMAX_TEMPERATURE,STARTING_DISTANCE,CATCH_DISTANCE,PURSUIT_NOISE,GIVE_UP_DISTANCE,GIVE_UP_TIME
21.38,0.67,10.28,117.54,0.899918591830944,1.0,True,True,116,0.02474074963496,1.86524254789055,2.017029399773241,0.1118844121424234,3.0132771456196923,1.1332773736030357,0.1823088049456614,6.363933627213,6.907114286584651
10.9,0.5,20.42,115.68,0.8941498185656659,1.0,True,True,117,0.0115039694977542,1.232066652140205,2.6034505258073697,1.3626733696853026,4.1673230939638986,1.4982672585177876,0.7834006271632499,9.214399648337174,5.267726149634975
25.76,1.06,17.035,114.235,0.915688669065076,1.0,True,True,118,0.0085912879850197,0.2973533973529682,1.59124287103609,0.6249816812126975,1.834010486837792,1.25583237291573,1.30264842660482,8.335899681547406,8.381184894108717
37.77,0.84,7.785,115.205,0.8878675910000992,1.0,True,True,119,0.0300848329744422,0.7031353628294688,2.1496763434163273,1.3285047432302155,1.6329531227470164,0.622630309821185,0.3471947799597135,10.034788899458553,3.747571042909766
26.75,1.03,13.295,116.215,0.9197533741443306,1.0,True,True,120,0.0147267696679316,1.0359575637055205,1.074339279983784,0.3376673918650087,1.616878470026568,1.1708401750398534,0.3827090288836112,5.878607700782599,9.212532883230375
36.43,0.97,7.895,113.935,0.8933016104521476,1.0,True,True,121,0.0383609341662656,1.3094345151290243,2.575989859829556,0.4107123627756371,1.681273669788475,0.7045562723517182,1.0681293163238528,5.059826203181715,9.895657773523878
50.42,0.92,5.12,114.585,0.8815348517084844,1.0,True,True,122,0.0572417759290488,1.1000946395953952,2.6769110980123596,3.975009806739206,1.6959675297168593,0.8777149519666931,0.7795991991578148,9.585107014928544,3.5783058417474227
48.6,1.12,6.345,113.365,0.9027666843467236,1.0,True,True,123,0.0511109477144943,1.989821458711256,2.1882526258876087,1.7750659595732623,1.6405373573258797,1.262506889597419,0.6404999383362117,4.2639411238768465,7.067974618727406
68.04,0.87,3.99,112.995,0.7939270227417029,1.0,False,True,124,0.0725461598369732,0.3008824873858329,2.3089944399155136,0.5514451704811184,3.857830544273909,1.8778871505807913,0.1323721130349419,8.409232263688445,9.268984797268322
29.93,0.96,10.045,111.655,0.8900619391426885,0.98,True,True,125,0.0262536398072579,0.903081571517836,2.9848769829440225,1.3064550340674967,2.538768671911418,1.3145708982090163,1.22683686914857,9.923745584010122,8.79423785280039
52.57,0.86,4.625,113.23,0.8371558067172533,1.0,True,True,126,0.0715784441573726,0.7615870067130777,2.903883907600282,0.7000413030872235,2.8283320778914267,1.1910188976036282,0.4243527946561207,11.607934646236162,7.872868715893356
37.29,0.83,5.895,114.62,0.874924964310116,0.99,True,True,127,0.0625609505837173,2.1267549311192018,2.470254272505287,1.6092828664790706,2.6706402698745424,1.405125728562995,1.4949268927670047,8.141975779545046,4.942857425472729
27.39,0.84,11.585,113.62,0.8861038096377334,1.0,True,True,128,0.0174545724882654,0.4931799109919465,1.3516549441911443,2.5148470843962016,2.736299269578509,1.261050851719884,0.548914503584344,9.333681768456357,5.173208644449973
22.27,0.48,9.45,118.465,0.8815871686980108,1.0,True,True,129,0.0313620545370459,1.7624350406328075,2.417151378902032,0.14419442799953,3.785406950593328,1.5556128257916837,0.5829228083604397,8.21715621180872,4.626794316339144
19.98,0.84,13.305,113.34,0.8981709054095534,1.0,True,True,130,0.0186319584337578,1.1363904814649062,2.6805610746450803,2.2960725240990625,2.314818130071358,0.6434902740222186,0.4834253285732903,3.6428210870219337,6.182660649515286
158.55,1.21,4.075,112.74,0.8616951666152711,1.0,False,True,131,0.0591800910585472,0.1136983743213815,1.499348695956792,2.2924896146470286,2.04468901647534,1.9398235308719185,0.5587687750386383,7.191223353753549,6.414436463835489
39.04,0.69,7.32,113.82,0.8299471263182171,1.0,True,True,132,0.037901313151978,0.4313769005848307,1.6721169209470343,3.2243685046461588,3.4433859806209037,1.0040883153511453,0.7016340241660561,4.2199237989715215,6.028816289865617
40.71,0.97,8.12,110.84,0.863280721984288,0.99,True,True,133,0.0339583961288079,0.5257528014754529,1.8483533795335652,2.2077692455964253,2.1590425975762706,0.7062576830347234,1.4276356809846498,6.722322954330106,8.805479344306946
24.47,0.53,9.185,110.935,0.8182205703573833,0.99,True,True,134,0.0406147586733495,0.8966708250521541,2.7649580449004114,3.921380538622486,4.922315518714691,0.5870756277714494,1.0819634961885416,10.532582308618116,9.03658106993534
30.58,0.55,6.945,115.36,0.8531302790920702,1.0,True,True,135,0.0510285073711644,1.4182960133104237,2.8700090751757776,3.826248457084344,4.002846704550719,1.8594966538623043,0.6302761785461244,9.619531288064117,4.538720578522973
54.08,0.52,4.935,113.525,0.7134910402515702,0.99,True,True,136,0.0675926349268803,0.2135566393831656,1.7345938389195157,0.881966294421994,4.4551094613557565,0.6013384070325708,0.15639334869013,11.921819212055452,8.455877206497854
8.08,0.86,30.38,112.025,0.9231259498138124,0.99,True,True,137,0.0064819993828734,1.7677315989363782,2.1602826417190992,2.591974285341232,3.5649259003895204,1.2247994122382186,0.3277455180621873,4.087057213808526,9.13484444076628
48.4,1.06,6.47,112.095,0.8856305745196241,1.0,True,True,138,0.0485760246325061,1.0985672480318731,2.7475548485144055,3.321586445764537,2.022305224801197,1.3680485220307923,0.598662579734778,8.866416699233644,6.601965422837232
48.43,1.14,10.415,111.785,0.8850241314830513,1.0,True,True,139,0.0166129963889299,0.1438700604778399,1.2573631626761528,3.698487539619038,1.7560258413405183,1.07186792357673,0.6077020635654955,3.618228420577186,9.099812144788972
30.44,0.94,8.165,109.72,0.860319992719969,0.98,True,True,140,0.0429209934366627,1.2036097380786737,2.159737099582578,1.3166686160985157,3.447702312386454,1.3305797350007265,0.1920213698384506,7.975889947933229,9.867574479600954
54.52,0.81,5.32,114.44,0.8362314037138081,1.0,True,True,141,0.0448581230212381,0.2686349839038158,2.7491907195606826,0.3124190955226095,2.7373989131789003,0.7509557337599373,0.077903654546489,8.77396146648168,9.474442330700768
34.01,0.85,6.665,114.385,0.8794673623511902,1.0,True,True,142,0.0523894968023071,1.915268054543546,2.4889000884292556,1.759121413662005,2.659552426436216,1.2705682686856417,0.3236356636801427,4.366609867066825,5.283291463939127
41.26,0.89,5.58,114.965,0.874213108689774,1.0,True,True,143,0.06612366299757,1.7583352866653037,2.1885061996016537,0.3634318185714973,2.4273777001711454,1.1261662641973142,0.9092576833649896,7.392616207116921,9.843266825160295
11.1,0.4,19.6,117.205,0.8924022080755951,1.0,True,True,144,0.0118955599770017,1.1852169010149962,2.911205711212018,1.4375385827536462,3.2221373692627293,0.7561120471451499,0.9591842847175952,4.673554009207324,4.409624608747572
36.94,0.99,7.28,110.345,0.8714895026654013,1.0,True,True,145,0.0431580017500272,1.0252851387917292,1.8776920512554016,2.9036235990517545,2.056192347511127,0.5917861577404466,0.7794880116535555,4.1188432088595315,9.944545007228818
32.97,0.94,8.195,109.62,0.852897975245414,0.99,True,True,146,0.0366796090020182,0.7607797304113438,1.297733724169678,3.6628509550096817,2.852505816565027,0.6888724102331012,0.0291729813277785,5.183342308419994,9.295416239188205
18.62,0.71,12.035,112.475,0.8808366976751271,1.0,True,True,147,0.0242475618533091,1.450010462320294,2.991577863760052,2.7614030335718036,3.881693098085523,1.3307064581639625,0.7993338305881468,6.699824488129228,7.179735805511843
25.76,1.05,10.495,114.165,0.9233915032138889,1.0,True,True,148,0.0223711472693871,2.584128046717973,2.698216219466346,0.9572086710270312,2.454922723843711,1.885028593684615,1.1105294878699916,5.721952388619647,5.922068315023972
27.32,0.74,7.72,112.605,0.8632823272505427,0.99,True,True,149,0.052404127719123,2.3882705305183314,2.4023146738920156,2.75045779480174,2.9486784602150897,0.7696862346344753,1.1946743879873207,6.952006544197056,6.8416559016513245
26.4,1.07,11.97,112.455,0.9190505686249231,1.0,True,True,150,0.0173115563025753,1.1126513539948784,2.418807025409702,2.7691859950600977,1.9635503235291536,1.379716409823568,0.7214904285449948,11.118234600322944,5.893476067606254
32.51,0.34,5.895,118.07,0.8243981045508006,1.0,True,True,151,0.0770377478854313,1.8599760631984252,2.5248783333907583,0.954851901623411,3.1922840016359,0.6959590825477882,0.7375167085247815,4.746739567423206,3.708504781697864
22.27,0.84,11.27,117.155,0.9214715612554873,1.0,True,True,152,0.0188952757619728,1.902056714478561,2.6150524759660594,0.4146586765633863,1.7834225786992033,0.9323974009030244,0.1633959726786171,11.134422308187943,3.541592271950488
45.01,0.68,5.435,114.7,0.8220585105212109,1.0,True,True,153,0.0530672387702847,0.4903675678323052,2.9650787339803686,0.6638884644557843,3.999534222846924,1.5454774584500135,0.4998947277718322,4.890006649342195,6.602679142540604
16.34,0.97,14.595,111.605,0.9139944686747157,1.0,True,True,154,0.0170979995732823,2.511654726129144,2.640776773856365,2.0395980660913215,1.9704218539925025,0.5144937861178978,1.0843581233481536,4.964159155105315,7.778334319251998
25.4,0.55,10.53,115.18,0.868278643480833,1.0,True,True,155,0.0235211597565912,0.7208356942894454,1.121511677039989,2.7499158472991576,3.3821180446731964,1.445807747648908,0.7930954479094118,5.997999186830619,4.3361868573462825
26.61,0.73,8.32,115.265,0.8949350014849916,1.0,True,True,156,0.0369496925486632,2.454853331340206,2.911608002526074,1.051331442998938,2.1531640781948957,0.8442918997769631,1.3518682874747172,7.458101951780666,4.391982718362
65.98,0.73,5.97,114.65,0.7586712375598884,1.0,False,True,157,0.0361017936424596,0.1151717845241076,0.6094213391170584,0.8288977365979707,3.361725226740767,1.1975878946929497,0.3185014280952662,5.647884057647326,6.70298117219628
43.43,0.77,5.275,113.755,0.8456821359187358,1.0,True,True,158,0.0736723971890469,1.2988405986516485,1.7528250225777045,3.5352554373168372,2.4242935647310047,0.7693410064032447,0.6559107649347243,10.679134732719117,5.499772954423939
17.71,0.37,11.65,116.775,0.8739827299558324,1.0,True,True,159,0.0263000132251622,1.6397790197500917,2.3116398524497166,3.631693442267621,3.0794560156807127,0.6847572400566004,0.7689216322795367,11.88082206514036,3.6455558930329097
12.65,0.99,25.39,114.1,0.9298190082873248,1.0,True,True,160,0.0057396472963425,0.7485161933373083,1.3483515314320835,2.8924901963551855,2.363002416786975,1.5357768557968996,0.9398857452210644,5.097188989954932,5.4832954201334365
23.56,0.82,11.375,114.955,0.8986510909744058,1.0,True,True,161,0.0215093531992289,1.1847422073753713,1.2091189273766614,1.647483977477419,2.517736283210512,1.1046959880539249,0.2385396507756973,3.2018688704344576,5.160700565948501
41.53,1.08,6.665,111.99,0.8861501834474415,1.0,True,True,162,0.0547574221930519,1.847057410987202,2.342753921822895,2.8159273117292623,2.647357524030258,1.8198952226884968,0.4728230383416479,5.571096911902601,7.147543332360854
39.06,0.2,6.005,119.105,0.7646098163423468,1.0,True,True,163,0.0664475360099161,0.6913098842730817,1.0071808124702846,0.6861269414998056,4.879780079679103,1.607866299852617,0.6523632248439462,7.955800897963982,3.076287921155296
41.97,0.85,6.045,117.75,0.9062947313325418,1.0,True,True,164,0.0403136174205448,1.3973743781867185,1.7533186875330993,0.1393192066472055,2.369717639137793,1.651780369505038,0.6526866794458437,10.41881292529184,9.500734689817868
67.07,0.99,5.055,110.045,0.8113883185357428,1.0,False,True,165,0.0603945402080676,0.2485442728015777,2.997843467914815,2.1985740038959705,3.211493410648828,1.6793367552855818,0.0947299254794298,5.659996650500057,9.077566453378918
80.5,1.05,4.66,110.39,0.8466439989469211,0.99,False,True,166,0.0647000153042813,0.3567513354295042,2.662173548806463,2.760730638850258,2.200209005248439,1.4038878661105594,0.4009781310905521,8.988156781996368,8.45730584451671
11.52,0.85,20.225,113.535,0.9158106252171265,1.0,True,True,167,0.0117508141575113,2.869877504585648,2.96698710653433,0.4247645919704783,3.932172086859619,1.8050884943284,0.920626505953058,7.930509022092627,9.326191242814447
21.9,0.88,11.835,114.25,0.8999976771833524,1.0,True,True,168,0.0205127469413961,1.251154239252485,1.9797119504599616,0.6156654011705884,3.1569629304825675,1.6861550893945731,1.305036288574971,9.367494723094865,6.30441802432929
45.26,0.72,5.035,116.46,0.8684681207380747,1.0,True,True,169,0.0689058112494888,1.438810101701145,2.7151985178436746,0.6263832759343217,1.8573675028002536,0.6681092497653451,0.7060254280911071,7.968561950164763,3.7568824020231464
48.93,0.86,6.405,111.325,0.8268995208521099,0.99,True,True,170,0.0408696646708762,0.337479121676367,1.4085267284231708,1.4213595850256775,3.4188285968437784,1.5031153882296484,0.9016462741666722,8.81353949772411,7.122202825851769
40.47,0.47,6.725,113.81,0.78116021747546,1.0,True,True,171,0.0468244594661091,0.3808458755319579,1.4164148077264287,3.7498954079910263,4.79786861328582,1.5004026535185984,1.1665004478549208,11.379379593130531,6.127235114850452
61.69,0.96,4.76,117.84,0.9128362489582371,1.0,False,True,172,0.067607328204248,2.4525581975240756,2.9129964989387256,0.2456283211439667,1.927053287448583,1.6543690451792863,1.0751126173476826,4.112257415373758,7.1446293056713435
13.91,0.3,18.395,117.94,0.8633752320938037,1.0,True,True,173,0.0127327821132836,0.5512091549447204,2.0228102350994273,1.6576896486005506,3.976482120358988,1.071079132570122,0.5547994234847495,8.479110562837313,3.8127893749006794
14.15,0.36,15.42,117.01,0.8740861805933804,1.0,True,True,174,0.0174193902353368,1.141072134267093,1.895667247886452,3.94074446815144,4.563212160797765,1.8341027029118004,0.2538603622820599,9.402802871452543,4.046564580944798
16.37,1.18,22.165,109.35,0.935622388500506,0.99,True,True,175,0.0068389741921336,0.9684883718927564,1.2637737094805863,3.336438228570858,1.7983531969747202,1.5722969943838248,0.5458550217405209,7.535737090937385,8.009460444819302
43.13,0.66,4.96,116.56,0.8523127891845987,1.0,True,True,176,0.0791166729515677,1.5438913723851786,2.6802502877470347,0.553953981736591,3.319728876759366,1.723107260204314,0.5563250035015477,9.230886018371097,4.431003662592405
26.93,0.84,7.365,110.395,0.8634835261418172,1.0,True,True,177,0.0562312718725585,2.8335374716902644,2.987358232973964,2.2259888756143216,4.4302154322378255,1.941083870576364,0.1317569931568562,6.557054014292877,9.304139221336406
56.54,0.78,6.64,113.01,0.8004541209696909,1.0,True,True,178,0.0330130677733905,0.2086406396982807,0.5452370448948546,1.6499611305686903,3.829411899509293,1.9655854193641455,0.0268592252442097,7.730387166452744,6.443120054054124
26.34,1.01,19.48,114.875,0.9177186580798964,1.0,True,True,179,0.005913250817647,0.1414718259767471,1.0003898240126818,3.3956934120729168,1.6744264029262408,1.1732432622552404,1.268518559924349,11.285698177492266,3.9246085758208937
15.08,0.67,16.67,116.25,0.9101713213562419,1.0,True,True,180,0.0117311934013786,1.084019102803485,1.4170095666319598,1.7261040667031904,1.9686697571407925,0.7110656448988071,0.961154597649398,9.121964474559348,3.3344871356462726
29.48,0.84,9.605,112.85,0.8721124524834106,1.0,True,True,181,0.0267494682533702,0.6455279999758821,2.7937948663625,0.8539775732814561,3.725231301339918,1.779433653426457,0.5913730839015066,8.008082138084132,7.114937975527814
16.02,0.41,15.605,114.9,0.854165115983195,1.0,True,True,182,0.0166641031583179,0.647088473858256,1.521061329142895,3.2449178473548916,4.968614539627564,0.9275216187593632,1.0588286134193656,7.216042010827812,7.374271278757479
30.22,1.08,10.055,109.59,0.896687616164711,0.98,True,True,183,0.0258433043859159,1.0340046621445336,2.752730248659183,2.3490586602149532,2.595109806533936,1.6484132443263622,1.277109525108337,6.371403901695967,9.253039933961432
59.35,0.68,5.27,115.32,0.831303667416451,1.0,True,True,184,0.0499154960378442,0.3584043760240892,1.5129262485771664,3.1974976687133996,3.2986154957901124,1.887685434432404,0.1102301675390257,10.839494835007098,3.6169119151103497
19.65,0.76,10.94,111.03,0.8838246431702009,0.99,True,True,185,0.0282311577478431,1.95823052139098,2.1079352291217295,3.261787092058068,2.8687269099002566,0.6448896556285797,0.8765831722895853,11.993598990505223,7.398789438112708
36.92,0.98,7.5,115.645,0.8997330881541139,1.0,True,True,186,0.0336378265999114,1.19605595255487,1.2643274481438245,1.1426761905265588,2.2713146519274625,1.4632319404780518,1.2328729991466798,3.602601048380829,5.212719383902048
61.71,0.54,4.325,115.67,0.7601297513488703,1.0,False,True,187,0.0683097496316278,0.1826504630432175,2.647688857319723,0.4226972095908977,3.800369458656529,0.7894409600991605,0.5969949078504735,7.961906415395876,6.978233148293226
55.58,0.42,4.725,115.925,0.77658679573217,1.0,True,True,188,0.0744629237721035,0.4437706158746288,1.8591974536837628,2.160348078098144,4.216889446684552,1.8108147290946677,0.9793777581477978,7.060698927432029,4.128159542922431
32.9,0.61,6.605,114.215,0.8406047398730598,1.0,True,True,189,0.0629576792068591,1.4907133747797965,2.7926385501928555,2.0783810327964636,3.6906841506496626,1.229583217064628,0.504199813995958,5.946702217732579,5.688035749463431
33.89,0.44,6.215,115.745,0.8177989348887533,1.0,True,True,190,0.0672697509456482,1.2364829694990227,1.8473049464785456,1.3912379376526045,4.706723999635855,1.8302497832431008,0.2051850329275869,10.920135685566686,5.21666149535417
37.06,0.74,6.195,112.68,0.8424733797444532,1.0,True,True,191,0.0623007488254303,1.2254920209755675,2.5068735391045815,3.002720721265681,3.3237537210298553,1.2132348325837616,0.0841086562803324,11.109511841472209,6.724430870783744
35.04,0.94,6.505,110.135,0.8651801591570768,1.0,True,True,192,0.060990033685766,1.8987843186344968,2.0333376127514056,3.3931690374576173,3.0061293358944328,1.3097483822134175,0.4548962858704732,5.993527180125424,9.150752381039936
48.93,0.71,4.295,117.35,0.8330140878122471,1.0,True,True,193,0.0655079812539783,0.7500229551659041,1.6521168847192973,0.1710959943295346,2.6641515235189788,0.8453436523676888,0.2450912121322686,5.049485648422548,6.856270946691839
25.54,0.78,8.505,109.925,0.8563806510253802,1.0,True,True,194,0.0488745277479492,2.0212725015962985,2.7852499150412906,3.5968820434387743,3.4095607198028115,0.6817913648411057,0.1766852786208163,6.578180597475152,9.29742205412338
43.91,1.12,7.815,109.485,0.8880523421870542,0.98,True,True,195,0.0410169091807042,1.154308752347912,1.7353633022098844,3.077694255311012,1.5466084532655122,0.9545886624449316,0.1400897292472949,9.507987950649529,9.353237628092105
60.48,0.93,4.615,112.845,0.8215791508255657,1.0,False,True,196,0.060019506946019,0.4798966567316022,0.9828699918935936,2.749530051815467,2.56013442211861,1.081110148472318,0.0185577119594321,3.5979537311212244,7.698025719773211
26.92,0.75,7.17,112.205,0.8612684288899198,1.0,True,True,197,0.04318701059106,1.3819792681622425,1.92593110789223,1.600957311837906,4.411743277961568,1.6270876931243468,1.338638580348942,4.985751603429325,9.375977548462265
87.11,1.2,5.375,111.69,0.8863334902710409,0.99,False,True,198,0.0604979010287629,0.8310386101518368,1.1323042613827323,3.132830965811024,2.0477526178969816,1.97715529966803,1.26686624604016,7.917537156520993,7.73324468652475
32.46,0.44,6.765,114.525,0.8097636497873683,1.0,True,True,199,0.0586567456021473,0.9724553982652704,2.0336992009214705,2.181916979984498,4.134218782895652,0.7581226472588349,1.2454017976530147,7.688920769713193,6.098554252680761
30.62,0.7,11.455,114.015,0.8614704191778189,1.0,True,True,200,0.0189204456888469,0.1970257480138841,2.5807655635007767,0.8579000586191651,3.5014528657075115,0.9900962588435852,1.435013281289618,6.1411228753213125,7.073956449142178
31.85,0.81,7.61,111.08,0.8508922079545446,1.0,True,True,201,0.0484532290037356,1.1675686279846142,2.899276381579924,3.0281452868676824,3.44259144702221,1.1685450460754536,1.1377147777083974,9.20356206605629,8.95613445503119
15.91,0.57,12.935,114.48,0.8814070961789174,1.0,True,True,202,0.0250394633771783,2.264656102802289,2.600945274883408,2.4664720613730045,3.516128426467247,0.5554395430354223,0.439551386389012,4.998337073153807,6.680293951369297
69.01,0.67,4.215,114.72,0.7692136182162536,1.0,False,True,203,0.0773603779803273,0.2461332041088407,2.652179109788333,1.0731621922877868,3.084072441324757,0.898936046870759,0.6560248608527891,9.365029895659491,5.84276589917357
64.92,1.22,5.595,115.22,0.9158648804861705,1.0,False,True,204,0.0494464864058817,1.5416781844523768,2.7973593746359087,1.5645080319042872,2.07305662491327,1.9820164532513205,1.0547864931804876,3.443250336728464,6.87343225732014
51.06,1.08,6.12,115.4,0.9040020766190798,1.0,True,True,205,0.0413983433399227,1.1325226655390852,2.2807493962126135,1.314855538989759,1.648196091407209,1.282967053122649,0.4396992529442441,7.908174552470569,5.028160973084832
21.17,0.28,13.875,118.02,0.8471003219553705,1.0,True,True,206,0.0164562865732395,0.365433105881882,1.3955565177172102,2.802377651756435,4.280345915105105,1.6471523630857428,0.6388498296029684,5.740657892486471,3.116745789594457
38.56,0.49,8.47,116.59,0.8385192996392316,1.0,True,True,207,0.0295563648203099,0.2434590672892807,2.550465713717327,1.2175262730636007,3.909798534225206,1.511521844496688,1.374085025238715,4.727059923263165,4.500325439144525
40.72,1.09,6.665,111.625,0.8969472550508507,1.0,True,True,208,0.0489424814994368,1.883938230426347,2.7194089279275184,3.36658501533166,2.34234525884447,1.5928810042142123,1.1567679823354893,4.505684534129673,7.0671942650316675
54.57,0.99,7.98,109.43,0.8514089944511906,0.99,True,True,209,0.0247420384127573,0.2013809233832375,0.7671784057475274,2.329418311620688,1.8233556868976968,0.700490563225761,0.5476490645890796,11.070463695010249,8.170363339485819
34.74,0.65,11.23,115.045,0.8696806305558078,1.0,True,True,210,0.0167654232685302,0.1617488324989982,1.6990146309152512,2.8892347290807923,2.637120083002151,1.0431348212842502,0.002860177090496,10.24454417191726,3.721033266724467
46.96,1.09,6.27,113.89,0.8936124297602573,1.0,True,True,211,0.0570500547286189,1.995630555962019,2.7254301612347818,1.3316175894670894,1.904373598425617,1.3518970915857946,0.1964535485306656,4.681017974668928,8.517451860291215
11.1,0.94,21.46,109.665,0.9266150563195026,0.99,True,True,212,0.0094960991021993,2.268683969897132,2.432860803392088,3.567948265502955,2.2934137146510474,0.7818115487576742,0.7301870498609341,7.949913844122806,8.212224116108974
52.06,0.73,4.45,115.585,0.8046509388853699,1.0,True,True,213,0.0608152727147468,0.4427882462118465,1.7686490716523935,0.3049730568761297,3.245059994686609,0.8801275791359486,1.053376120277152,4.6087644970809425,8.810985563515208
47.14,0.86,6.86,114.375,0.8733020324446436,1.0,True,True,214,0.0337847793092701,0.4439683293532067,2.1729971706308624,1.1461013172236862,2.9357372838776072,1.8242482064583696,0.1292642437774454,5.608155757497668,4.0196465023951395
19.4,0.63,12.065,112.315,0.8711714911012168,1.0,True,True,215,0.0230866666543221,1.0946135579928,1.292510154648422,3.423591545686366,4.470440656670312,1.8245986268894463,1.4958404488458248,9.995756044031378,6.193901960187885
13.43,0.77,21.79,110.15,0.8970977285639394,0.98,True,True,216,0.0084668257653083,0.4573178166179668,2.897296153970785,3.9394917298808,3.88776015071631,1.257731503494497,1.237842814004945,8.954759614362526,9.243774934741396
40.98,1.02,6.61,112.07,0.8821795693158002,1.0,True,True,217,0.0547872471598601,1.6858496879780618,2.7257596918471476,0.8658723806303397,2.1127420114609996,1.1688118928276152,1.3327995377572566,11.175241068588036,7.357603003050823
43.66,0.85,5.58,111.935,0.8227578306313295,1.0,True,True,218,0.0595973748443743,0.6983527716658889,1.8143210286037648,2.0393095549834475,3.018362886713744,0.7680348478954153,1.2613681070900111,4.6385575501807415,8.928078211851172
51.26,0.81,5.615,110.53,0.8119325683790263,1.0,True,True,219,0.0558654918158982,0.4183515016817656,2.0721473921398985,3.081799641874923,3.982857004793604,1.9186799230249632,0.5475219664228235,10.917016259064876,7.844054133489045
25.91,1.19,12.195,111.875,0.9304558429610408,1.0,True,True,220,0.017066204829254,2.5711322935339664,2.7270140108079777,2.981549316353212,1.929587137233003,1.7804265408919473,0.8902872392703056,7.467123880889348,7.893451483017161
21.08,0.78,11.78,113.65,0.8951672179667104,1.0,True,True,221,0.0207637817568193,1.178307966325787,1.6872506325187933,3.60824347779262,2.871063889834193,1.2612587238735244,0.7562639998765996,11.50159888879555,5.184343537503645
48.51,1.19,8.805,109.83,0.8940925851498188,0.99,True,True,222,0.0299284697694225,0.7619207638693548,1.1040944278143228,2.6157171295857102,1.77181148099426,1.4738596824408678,0.3567090813165015,7.562563200548757,9.347684707426229
33.04,0.29,6.155,117.135,0.8051010235811968,1.0,True,True,223,0.0683435420236594,1.196953933389168,1.8346906409568924,3.5342184631614764,4.1596789442604,1.231117561623168,0.5205208986792522,11.868695840020974,3.97381893175252
32.94,0.66,5.86,109.31,0.7992544671600201,0.98,True,True,224,0.0761342814297104,1.3249039762684136,1.4934315087098873,2.818265706786504,4.3008952034266645,0.7500567465543537,0.668412621352669,8.144472773256966,9.386934442279818
46.6,0.94,5.825,110.845,0.8345157259430347,0.99,True,True,225,0.0517890174763633,0.6460429726257548,0.9902735490739312,1.88639822020485,3.0388140831517343,1.2907180979312507,0.7417467070394468,9.555035865171714,9.03154127874952
4.8,0.27,36.875,118.73,0.8885576465366521,1.0,True,True,226,0.0060814657973722,1.237596619519283,1.9075919089487157,0.4431033578860132,3.9871463067088526,0.7974496476364237,1.3195095503768144,10.302959402082951,3.9039475244102113
55.36,0.44,6.295,118.475,0.7838295923791088,1.0,True,True,227,0.0359207084386268,0.2040558785174777,0.604437109780505,0.2565163307188712,3.2283271412729713,0.9088447960088646,0.204925950874939,5.018651153271433,4.194839426163207
36.67,0.73,6.955,116.245,0.8586873551973601,1.0,True,True,228,0.0390070316771876,0.8085603381787838,0.8597972343204211,0.5588861126503781,2.272759747793467,0.5800552990493779,0.5710101915640242,3.763901134623813,5.335801602726217
22.31,1.08,13.035,110.325,0.9176319988973671,0.99,True,True,229,0.0168798173743307,1.541492658367757,1.879335700127547,2.115261231016167,2.5132818221395956,1.826095093118391,1.112775146928251,11.712215190474035,8.454192547734987
38.56,0.66,5.545,115.92,0.862838869809827,1.0,True,True,230,0.0655865012617243,1.6583137815409863,2.8968127135689508,1.1831840039820327,2.643032571391067,1.1627314502753316,0.8906998632009147,10.33503552783794,3.5677789928218893
16.35,0.46,12.835,116.04,0.8790742850890568,1.0,True,True,231,0.0222425489997981,1.534419501150477,1.7904112215875323,3.182101474244203,3.3662705151918093,0.8235977241707491,0.1155764137085328,8.063095914640302,4.5006551386988605
17.88,1.02,15.99,113.185,0.9230307446636448,1.0,True,True,232,0.0117268922139881,1.227703348788025,1.7211675645896338,1.33718306776496,1.562986677990403,0.7249223524096977,1.4029531052074458,10.575507556815229,6.940542801007852
51.47,0.98,5.515,112.24,0.8565538476242842,1.0,True,True,233,0.0606474170878137,0.8121798815453112,2.4864858935718326,1.6761170814867858,2.55988388713935,1.342210495786608,0.169176562018942,9.016081826883338,6.745891388536434
31.32,0.68,7.465,112.705,0.8446544154649905,1.0,True,True,234,0.0486896580672102,1.106632639598126,2.5753148668354777,2.6988177914948506,3.0970758949551263,0.5816534579625007,0.643741736470884,10.387402867365823,6.9334140900681325
48.72,0.88,4.49,114.805,0.877672814490186,1.0,True,True,235,0.0797899500193997,1.9714396968616932,2.190181521393151,2.8652579589833915,2.262128669724298,1.3934704958205724,0.6896740701688174,8.639276117658975,3.0258237324646933
73.04,0.76,3.72,117.55,0.847589294356689,1.0,False,True,236,0.0539133331044896,0.2675132480047248,2.4092257669366792,0.1182872634026871,2.209247100028393,0.9151878001722318,0.6965513293559471,5.2510845819181515,8.56841834980311
15.75,0.34,13.39,117.86,0.8681817654894567,1.0,True,True,237,0.0236145088935793,1.570363135124324,2.718400478036619,2.197305837971854,4.490353190910637,1.7523506638346666,1.242009671801832,4.511382927092654,3.949570286839996
54.05,0.93,5.27,113.755,0.8619130755375518,1.0,True,True,238,0.056530820185289,0.7192451991824333,2.348802730173965,2.1198442318106743,2.017279491101943,0.9650222784886526,1.3426645548116598,5.304279181895103,4.4280814033636435
